	num_particles	process_std	vel_std	measurement_std	res_g	rotflip_const	mean_test_score	mean_score_time
2504	2500	0.27103076391673364	0.2766873975171386	0.4221041513496975	0.41320464561812686	0.1	-0.0018507926291170332	1.5350797176361084
813	2500	0.2455929346454278	0.15950355177616396	0.30083840185943456	0.29291745356583165	0.1	-0.0019234869152774219	1.5434329509735107
911	2500	0.24778926896149908	0.16076016104087607	0.3414492646732804	0.6660255657278792	0.1	-0.0019289555837703552	1.5301239490509033
2576	2500	0.30878177200699086	0.15809534928955157	0.40605559904882516	0.38040310204476435	0.1	-0.001937614355981408	1.518272876739502
146	2500	0.3093798776928425	0.21276210223209546	0.3719438351480375	0.4500395781097407	0.1	-0.0019417311995172954	1.5425975322723389
2092	2500	0.2718964629818423	0.19114308430221838	0.2885547685257776	0.19151979671150654	0.1	-0.0019600051364214517	1.5425598621368408
1468	2500	0.2573274511619847	0.17779040189792253	0.28125987703346633	0.2987821319438112	0.1	-0.0019647592929832114	1.5345127582550049
1011	1500	0.33528603422338554	0.24348311285233604	0.4557767947160408	0.562770051377981	0.1	-0.001969760419920656	1.066256046295166
2548	2500	0.326323452249929	0.20866449919248675	0.46610927512659117	0.9744901352934348	0.1	-0.0019760653128007	1.5303294658660889
2762	2500	0.3203081944668046	0.20023277520372196	0.4252861554487357	0.4575156652173892	0.1	-0.0019810192874739068	1.527313470840454
2471	2500	0.2898963515272842	0.22629585710050815	0.4265768316902334	0.9154556106153078	0.1	-0.0019823738121249024	1.5423369407653809
1893	2500	0.2586090296158565	0.3049144529139741	0.38064122041103066	0.10646735356599002	0.1	-0.0019888351068469627	1.522775411605835
1334	2500	0.3263313178768139	0.16834180126310608	0.3675253185175157	0.20240764922760768	0.1	-0.001992406037171642	1.5295464992523193
1725	2500	0.2322567890792469	0.30959060447103914	0.40703385177858215	0.6739344578599723	0.1	-0.001994698817933089	1.5381886959075928
2227	2500	0.2389014117299847	0.217533057019063	0.37843535804624473	0.07715189611428552	0.1	-0.0019953330167736677	1.525782823562622
133	2500	0.2437253768579412	0.27849487928259137	0.4470064003768025	0.47657908655988424	0.1	-0.0019969941168872995	1.2474961280822754
177	2500	0.23816326107753133	0.17354914817200778	0.41777869243052423	0.7274270377840414	0.1	-0.0019979750568137975	1.1998999118804932
2152	2500	0.22196783743570103	0.25617451839479594	0.37377418320555567	0.8700993898310905	0.1	-0.0019993114947683124	1.5262722969055176
1483	2500	0.25433831538744145	0.2683778498985391	0.3667009970261854	0.9581533825654713	0.1	-0.002002151089550732	1.5423767566680908
2012	2500	0.3746042631412047	0.3059617124274525	0.5304974149322701	0.004926962050733397	0.1	-0.0020025238477512	1.5310652256011963
2401	1500	0.2167262090016161	0.2818036768656314	0.36387527213634474	0.14034177664603886	0.1	-0.00201070273775537	1.071042537689209
2412	2500	0.21760558175916977	0.2189080811333175	0.2925953422328731	0.9674549199318806	0.1	-0.002013741003452015	1.5197629928588867
752	2500	0.21403725323376735	0.4280164328082784	0.3982813349927645	0.7628295673558939	0.1	-0.002014356311391054	1.5289549827575684
29	2500	0.2694045714606115	0.25880758929106307	0.37185470770979784	0.6549216706794189	0.1	-0.0020153895807333054	1.522322416305542
1376	2500	0.21771601163108786	0.3677479318843766	0.4180366947266977	0.7567373975855363	0.1	-0.0020161431779550164	1.527538776397705
426	1500	0.30661711224718224	0.20468115259955316	0.40149313649737106	0.5479695373572373	0.1	-0.002019004007595771	1.06935715675354
2459	2500	0.2434800406533646	0.38456812934945556	0.4527537376069514	0.10313711925488667	0.1	-0.002022702130628876	1.5224201679229736
