	num_particles	process_std	measurement_std	g	h	rotflip_const	mean_test_score	mean_score_time
1490	2500	0.3518368004757726	0.16091446258225472	0.5078364478664201	0.44585096950307457	0.1	-0.0035148733615060672	1.125845193862915
229	2500	0.2391897647460571	0.21303747232391373	0.43487907799960024	0.24928248076310455	0.1	-0.0035149784986339	1.1318495273590088
1132	2500	0.35666666700213057	0.2133950800302425	0.8114725740904143	0.5276666637138517	0.1	-0.003515026117752057	1.1219313144683838
78	3000	0.375951500155419	0.20557265084382043	0.5295703368905251	0.9142062097696041	0.1	-0.0035151166990598157	1.2903695106506348
1031	2500	0.32909965558902654	0.23093108267949242	0.9053298325582935	0.8247567278525196	0.1	-0.0035151836874199984	1.1321606636047363
779	3000	0.12297395605932328	0.22615501281510547	0.5186965363717558	0.23202650370108735	0.1	-0.003515454759062761	0.941643476486206
706	800	0.19746226945504664	0.21166146814073689	0.6402961608391388	0.9753006542207597	0.1	-0.0035155420699411973	0.587254524230957
1440	600	0.18696516494667775	0.1303159057051535	0.6971552625828956	0.5863481032438437	0.1	-0.00351560358500033	0.5162856578826904
1445	3000	0.2780097337148312	0.24269263746061875	0.26703781713178654	0.5768410355048611	0.1	-0.003515896902243577	1.2996201515197754
673	2500	0.34759234101322134	0.1499433688642759	0.492244395342138	0.13404145698892245	0.1	-0.0035159179448033357	1.136017084121704
617	2500	0.2688869862023626	0.21610959154039433	0.3837317289543989	0.935131086453382	0.1	-0.0035160906928900014	1.1536223888397217
111	3000	0.29217813084444416	0.10042290014551886	0.8806495438231157	0.5924599545490761	0.1	-0.0035163836703737653	1.2811143398284912
1417	3000	0.31802323163723556	0.1206071532080636	0.6521679615961808	0.8957481758298949	0.1	-0.003516531171487502	1.2854290008544922
1457	2500	0.3018084207184085	0.15412308949961256	0.5414103678077404	0.9165891701296405	0.1	-0.0035165786932795234	1.135197639465332
807	3000	0.3107417740684778	0.12410537934064891	0.9391161600972897	0.028505889932919803	0.1	-0.0035166341558593526	1.285337209701538
545	2500	0.26520394789623336	0.17351390113237214	0.9607688852633471	0.6125890060338032	0.1	-0.0035166742289194884	1.1389319896697998
1336	3000	0.37844646095711176	0.17689796062260754	0.31388742937854053	0.9190503234354231	0.1	-0.0035166900154814896	1.2891488075256348
24	800	0.2671163163726854	0.17458388348000786	0.7826232164935056	0.5218997289608398	0.1	-0.0035167682919766134	0.575263261795044
160	600	0.10284869421443735	0.1406067970345835	0.8321017961595047	0.5155193333923537	0.1	-0.0035168523288841035	0.44091296195983887
495	800	0.19412835002287687	0.10348893070218251	0.6118831331994754	0.7878928278787888	0.1	-0.0035169994444157505	0.5808975696563721
668	2500	0.31231477829075704	0.1716235688856167	0.8192102352476529	0.6400266138126612	0.1	-0.0035171835586909573	1.1391794681549072
59	3000	0.3869636063976488	0.17149331650421656	0.7642623475000618	0.42312971164458824	0.1	-0.0035175372971845767	1.2819781303405762
368	3000	0.27310802707078186	0.0926757675758206	0.8066291186464773	0.4376307542899104	0.1	-0.0035176403311724448	1.2769525051116943
825	2500	0.20314937056326415	0.20585236912118277	0.2819705476085339	0.554518916258249	0.1	-0.003517868013497473	1.1321067810058594
1072	3000	0.29883518953701566	0.2100874656719987	0.5988779668095268	0.9537122222098555	0.1	-0.0035179900092224296	1.3082010746002197
530	800	0.16410446025697406	0.08890408945229099	0.47214910707260427	0.811963259402487	0.1	-0.003518144912542257	0.5806930065155029
